Event ID,Timestamp,Target Timestamp,Proton Intensity,e0.5_tminus24,e0.5_tminus23,e0.5_tminus22,e0.5_tminus21,e0.5_tminus20,e0.5_tminus19,e0.5_tminus18,e0.5_tminus17,e0.5_tminus16,e0.5_tminus15,e0.5_tminus14,e0.5_tminus13,e0.5_tminus12,e0.5_tminus11,e0.5_tminus10,e0.5_tminus9,e0.5_tminus8,e0.5_tminus7,e0.5_tminus6,e0.5_tminus5,e0.5_tminus4,e0.5_tminus3,e0.5_tminus2,e0.5_tminus1,e0.5_t,e0.5_max_intensity,e1.8_tminus24,e1.8_tminus23,e1.8_tminus22,e1.8_tminus21,e1.8_tminus20,e1.8_tminus19,e1.8_tminus18,e1.8_tminus17,e1.8_tminus16,e1.8_tminus15,e1.8_tminus14,e1.8_tminus13,e1.8_tminus12,e1.8_tminus11,e1.8_tminus10,e1.8_tminus9,e1.8_tminus8,e1.8_tminus7,e1.8_tminus6,e1.8_tminus5,e1.8_tminus4,e1.8_tminus3,e1.8_tminus2,e1.8_tminus1,e1.8_t,e1.8_max_intensity,e4.4_tminus24,e4.4_tminus23,e4.4_tminus22,e4.4_tminus21,e4.4_tminus20,e4.4_tminus19,e4.4_tminus18,e4.4_tminus17,e4.4_tminus16,e4.4_tminus15,e4.4_tminus14,e4.4_tminus13,e4.4_tminus12,e4.4_tminus11,e4.4_tminus10,e4.4_tminus9,e4.4_tminus8,e4.4_tminus7,e4.4_tminus6,e4.4_tminus5,e4.4_tminus4,e4.4_tminus3,e4.4_tminus2,e4.4_tminus1,e4.4_t,e4.4_max_intensity,p_tminus24,p_tminus23,p_tminus22,p_tminus21,p_tminus20,p_tminus19,p_tminus18,p_tminus17,p_tminus16,p_tminus15,p_tminus14,p_tminus13,p_tminus12,p_tminus11,p_tminus10,p_tminus9,p_tminus8,p_tminus7,p_tminus6,p_tminus5,p_tminus4,p_tminus3,p_tminus2,p_tminus1,p_t,p_max_intensity,Sunspot Number,cme_donki_time,CME_DONKI_latitude,CME_DONKI_longitude,CME_DONKI_speed,CME_CDAW_MPA,CME_CDAW_LinearSpeed,VlogV,DONKI_half_width,Accelaration,2nd_order_speed_final,2nd_order_speed_20R,CPA,Halo,Type2_Viz_Area,solar_wind_speed,diffusive_shock,half_richardson_value,CMEs Past Month,CMEs Past 9 Hours,CMEs Speed > 1000,Max CME Speed
42,2015-10-28 15:20:00,2015-10-28 15:50:00,0.0,1.69022,1.482636,1.5716,1.77916,1.45296,1.66054,1.86812,2.01638,1.66054,2.3129,1.482644,1.57158,1.66056,1.48262,1.98674,1.630896,1.98676,1.3047,1.245404,1.393696,1.77916,1.630896,1.690216,1.54196,1.57158,2.3129,0.0342232,0.0277044,0.0325932,0.0334082,0.03585288,0.0252598,0.0325934,0.0268896,0.0268896,0.0268896,0.0252598,0.030149,0.0285192,0.035038,0.02688968,0.0309638,0.0325934,0.0211858,0.0317786,0.02200048,0.0309638,0.024445,0.0211858,0.0228156,0.02526,0.03585288,0.0065116,0.00500894,0.00626116,0.0047585,0.00576028,0.0037567,0.00550982,0.0042576,0.00525936,0.0032558,0.00550982,0.00550992,0.00500892,0.00626116,0.00450806,0.00525942,0.00325582,0.00450804,0.00450804,0.00651162,0.00475848,0.00550982,0.0047585,0.006762,0.00550982,0.006762,0.000150934,7.5468e-05,3.7734e-05,7.5468e-05,0.0,3.7734e-05,0.0,0.000113202,3.7734e-05,0.0,0.000150934,3.7734e-05,0.0,0.0,7.5468e-05,7.5466e-05,0.0001132,0.000150934,3.7734e-05,0.0,3.7734e-05,0.0,3.7734e-05,3.7734e-05,3.7734e-05,0.000150934,81,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,28,2,0,430
42,2015-10-28 15:25:00,2015-10-28 15:55:00,7.5466e-05,1.482636,1.5716,1.77916,1.45296,1.66054,1.86812,2.01638,1.66054,2.3129,1.482644,1.57158,1.66056,1.48262,1.98674,1.630896,1.98676,1.3047,1.245404,1.393696,1.77916,1.630896,1.690216,1.54196,1.57158,2.13502,2.3129,0.0277044,0.0325932,0.0334082,0.03585288,0.0252598,0.0325934,0.0268896,0.0268896,0.0268896,0.0252598,0.030149,0.0285192,0.035038,0.02688968,0.0309638,0.0325934,0.0211858,0.0317786,0.02200048,0.0309638,0.024445,0.0211858,0.0228156,0.02526,0.0228156,0.03585288,0.00500894,0.00626116,0.0047585,0.00576028,0.0037567,0.00550982,0.0042576,0.00525936,0.0032558,0.00550982,0.00550992,0.00500892,0.00626116,0.00450806,0.00525942,0.00325582,0.00450804,0.00450804,0.00651162,0.00475848,0.00550982,0.0047585,0.006762,0.00550982,0.00500894,0.006762,7.5468e-05,3.7734e-05,7.5468e-05,0.0,3.7734e-05,0.0,0.000113202,3.7734e-05,0.0,0.000150934,3.7734e-05,0.0,0.0,7.5468e-05,7.5466e-05,0.0001132,0.000150934,3.7734e-05,0.0,3.7734e-05,0.0,3.7734e-05,3.7734e-05,3.7734e-05,0.0,0.000150934,81,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,28,2,0,430
42,2015-10-28 15:30:00,2015-10-28 16:00:00,7.5468e-05,1.5716,1.77916,1.45296,1.66054,1.86812,2.01638,1.66054,2.3129,1.482644,1.57158,1.66056,1.48262,1.98674,1.630896,1.98676,1.3047,1.245404,1.393696,1.77916,1.630896,1.690216,1.54196,1.57158,2.13502,1.95708,2.3129,0.0325932,0.0334082,0.03585288,0.0252598,0.0325934,0.0268896,0.0268896,0.0268896,0.0252598,0.030149,0.0285192,0.035038,0.02688968,0.0309638,0.0325934,0.0211858,0.0317786,0.02200048,0.0309638,0.024445,0.0211858,0.0228156,0.02526,0.0228156,0.033408,0.03585288,0.00626116,0.0047585,0.00576028,0.0037567,0.00550982,0.0042576,0.00525936,0.0032558,0.00550982,0.00550992,0.00500892,0.00626116,0.00450806,0.00525942,0.00325582,0.00450804,0.00450804,0.00651162,0.00475848,0.00550982,0.0047585,0.006762,0.00550982,0.00500894,0.00751344,0.00751344,3.7734e-05,7.5468e-05,0.0,3.7734e-05,0.0,0.000113202,3.7734e-05,0.0,0.000150934,3.7734e-05,0.0,0.0,7.5468e-05,7.5466e-05,0.0001132,0.000150934,3.7734e-05,0.0,3.7734e-05,0.0,3.7734e-05,3.7734e-05,3.7734e-05,0.0,3.7734e-05,0.000150934,81,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,28,2,0,430
42,2015-10-28 15:35:00,2015-10-28 16:05:00,3.7734e-05,1.77916,1.45296,1.66054,1.86812,2.01638,1.66054,2.3129,1.482644,1.57158,1.66056,1.48262,1.98674,1.630896,1.98676,1.3047,1.245404,1.393696,1.77916,1.630896,1.690216,1.54196,1.57158,2.13502,1.95708,1.660556,2.3129,0.0334082,0.03585288,0.0252598,0.0325934,0.0268896,0.0268896,0.0268896,0.0252598,0.030149,0.0285192,0.035038,0.02688968,0.0309638,0.0325934,0.0211858,0.0317786,0.02200048,0.0309638,0.024445,0.0211858,0.0228156,0.02526,0.0228156,0.033408,0.02526,0.03585288,0.0047585,0.00576028,0.0037567,0.00550982,0.0042576,0.00525936,0.0032558,0.00550982,0.00550992,0.00500892,0.00626116,0.00450806,0.00525942,0.00325582,0.00450804,0.00450804,0.00651162,0.00475848,0.00550982,0.0047585,0.006762,0.00550982,0.00500894,0.00751344,0.00475846,0.00751344,7.5468e-05,0.0,3.7734e-05,0.0,0.000113202,3.7734e-05,0.0,0.000150934,3.7734e-05,0.0,0.0,7.5468e-05,7.5466e-05,0.0001132,0.000150934,3.7734e-05,0.0,3.7734e-05,0.0,3.7734e-05,3.7734e-05,3.7734e-05,0.0,3.7734e-05,3.7734e-05,0.000150934,81,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,28,2,0,430
42,2015-10-28 15:40:00,2015-10-28 16:10:00,0.0,1.45296,1.66054,1.86812,2.01638,1.66054,2.3129,1.482644,1.57158,1.66056,1.48262,1.98674,1.630896,1.98676,1.3047,1.245404,1.393696,1.77916,1.630896,1.690216,1.54196,1.57158,2.13502,1.95708,1.660556,2.07568,2.3129,0.03585288,0.0252598,0.0325934,0.0268896,0.0268896,0.0268896,0.0252598,0.030149,0.0285192,0.035038,0.02688968,0.0309638,0.0325934,0.0211858,0.0317786,0.02200048,0.0309638,0.024445,0.0211858,0.0228156,0.02526,0.0228156,0.033408,0.02526,0.01874128,0.03585288,0.00576028,0.0037567,0.00550982,0.0042576,0.00525936,0.0032558,0.00550982,0.00550992,0.00500892,0.00626116,0.00450806,0.00525942,0.00325582,0.00450804,0.00450804,0.00651162,0.00475848,0.00550982,0.0047585,0.006762,0.00550982,0.00500894,0.00751344,0.00475846,0.00676206,0.00751344,0.0,3.7734e-05,0.0,0.000113202,3.7734e-05,0.0,0.000150934,3.7734e-05,0.0,0.0,7.5468e-05,7.5466e-05,0.0001132,0.000150934,3.7734e-05,0.0,3.7734e-05,0.0,3.7734e-05,3.7734e-05,3.7734e-05,0.0,3.7734e-05,3.7734e-05,0.0,0.000150934,81,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,28,2,0,430
42,2015-10-28 15:45:00,2015-10-28 16:15:00,7.5468e-05,1.66054,1.86812,2.01638,1.66054,2.3129,1.482644,1.57158,1.66056,1.48262,1.98674,1.630896,1.98676,1.3047,1.245404,1.393696,1.77916,1.630896,1.690216,1.54196,1.57158,2.13502,1.95708,1.660556,2.07568,1.601256,2.3129,0.0252598,0.0325934,0.0268896,0.0268896,0.0268896,0.0252598,0.030149,0.0285192,0.035038,0.02688968,0.0309638,0.0325934,0.0211858,0.0317786,0.02200048,0.0309638,0.024445,0.0211858,0.0228156,0.02526,0.0228156,0.033408,0.02526,0.01874128,0.0317788,0.035038,0.0037567,0.00550982,0.0042576,0.00525936,0.0032558,0.00550982,0.00550992,0.00500892,0.00626116,0.00450806,0.00525942,0.00325582,0.00450804,0.00450804,0.00651162,0.00475848,0.00550982,0.0047585,0.006762,0.00550982,0.00500894,0.00751344,0.00475846,0.00676206,0.00300538,0.00751344,3.7734e-05,0.0,0.000113202,3.7734e-05,0.0,0.000150934,3.7734e-05,0.0,0.0,7.5468e-05,7.5466e-05,0.0001132,0.000150934,3.7734e-05,0.0,3.7734e-05,0.0,3.7734e-05,3.7734e-05,3.7734e-05,0.0,3.7734e-05,3.7734e-05,0.0,3.7734e-05,0.000150934,81,2015-10-28 15:12:00,-20,-33.0,430,133,258,1432.663573,25,7.6,339,465,134,0,0,310.8,4.45e-33,-3.021521127,28,2,0,430
42,2015-10-28 15:50:00,2015-10-28 16:20:00,7.5468e-05,1.86812,2.01638,1.66054,2.3129,1.482644,1.57158,1.66056,1.48262,1.98674,1.630896,1.98676,1.3047,1.245404,1.393696,1.77916,1.630896,1.690216,1.54196,1.57158,2.13502,1.95708,1.660556,2.07568,1.601256,2.16466,2.3129,0.0325934,0.0268896,0.0268896,0.0268896,0.0252598,0.030149,0.0285192,0.035038,0.02688968,0.0309638,0.0325934,0.0211858,0.0317786,0.02200048,0.0309638,0.024445,0.0211858,0.0228156,0.02526,0.0228156,0.033408,0.02526,0.01874128,0.0317788,0.0268894,0.035038,0.00550982,0.0042576,0.00525936,0.0032558,0.00550982,0.00550992,0.00500892,0.00626116,0.00450806,0.00525942,0.00325582,0.00450804,0.00450804,0.00651162,0.00475848,0.00550982,0.0047585,0.006762,0.00550982,0.00500894,0.00751344,0.00475846,0.00676206,0.00300538,0.00400712,0.00751344,0.0,0.000113202,3.7734e-05,0.0,0.000150934,3.7734e-05,0.0,0.0,7.5468e-05,7.5466e-05,0.0001132,0.000150934,3.7734e-05,0.0,3.7734e-05,0.0,3.7734e-05,3.7734e-05,3.7734e-05,0.0,3.7734e-05,3.7734e-05,0.0,3.7734e-05,0.0,0.000150934,81,2015-10-28 15:12:00,-20,-33.0,430,133,258,1432.663573,25,7.6,339,465,134,0,0,310.8,4.45e-33,-3.021521127,28,2,0,430
42,2015-10-28 15:55:00,2015-10-28 16:25:00,7.5468e-05,2.01638,1.66054,2.3129,1.482644,1.57158,1.66056,1.48262,1.98674,1.630896,1.98676,1.3047,1.245404,1.393696,1.77916,1.630896,1.690216,1.54196,1.57158,2.13502,1.95708,1.660556,2.07568,1.601256,2.16466,1.42332,2.3129,0.0268896,0.0268896,0.0268896,0.0252598,0.030149,0.0285192,0.035038,0.02688968,0.0309638,0.0325934,0.0211858,0.0317786,0.02200048,0.0309638,0.024445,0.0211858,0.0228156,0.02526,0.0228156,0.033408,0.02526,0.01874128,0.0317788,0.0268894,0.0309638,0.035038,0.0042576,0.00525936,0.0032558,0.00550982,0.00550992,0.00500892,0.00626116,0.00450806,0.00525942,0.00325582,0.00450804,0.00450804,0.00651162,0.00475848,0.00550982,0.0047585,0.006762,0.00550982,0.00500894,0.00751344,0.00475846,0.00676206,0.00300538,0.00400712,0.00375668,0.00751344,0.000113202,3.7734e-05,0.0,0.000150934,3.7734e-05,0.0,0.0,7.5468e-05,7.5466e-05,0.0001132,0.000150934,3.7734e-05,0.0,3.7734e-05,0.0,3.7734e-05,3.7734e-05,3.7734e-05,0.0,3.7734e-05,3.7734e-05,0.0,3.7734e-05,0.0,7.5466e-05,0.000150934,81,2015-10-28 15:12:00,-20,-33.0,430,133,258,1432.663573,25,7.6,339,465,134,0,0,310.8,4.45e-33,-3.021521127,28,2,0,430
42,2015-10-28 16:00:00,2015-10-28 16:30:00,7.5468e-05,1.66054,2.3129,1.482644,1.57158,1.66056,1.48262,1.98674,1.630896,1.98676,1.3047,1.245404,1.393696,1.77916,1.630896,1.690216,1.54196,1.57158,2.13502,1.95708,1.660556,2.07568,1.601256,2.16466,1.42332,1.452976,2.3129,0.0268896,0.0268896,0.0252598,0.030149,0.0285192,0.035038,0.02688968,0.0309638,0.0325934,0.0211858,0.0317786,0.02200048,0.0309638,0.024445,0.0211858,0.0228156,0.02526,0.0228156,0.033408,0.02526,0.01874128,0.0317788,0.0268894,0.0309638,0.0334082,0.035038,0.00525936,0.0032558,0.00550982,0.00550992,0.00500892,0.00626116,0.00450806,0.00525942,0.00325582,0.00450804,0.00450804,0.00651162,0.00475848,0.00550982,0.0047585,0.006762,0.00550982,0.00500894,0.00751344,0.00475846,0.00676206,0.00300538,0.00400712,0.00375668,0.00450804,0.00751344,3.7734e-05,0.0,0.000150934,3.7734e-05,0.0,0.0,7.5468e-05,7.5466e-05,0.0001132,0.000150934,3.7734e-05,0.0,3.7734e-05,0.0,3.7734e-05,3.7734e-05,3.7734e-05,0.0,3.7734e-05,3.7734e-05,0.0,3.7734e-05,0.0,7.5466e-05,7.5468e-05,0.000150934,81,2015-10-28 15:12:00,-20,-33.0,430,133,258,1432.663573,25,7.6,339,465,134,0,0,310.8,4.45e-33,-3.021521127,28,2,0,430
42,2015-10-28 16:05:00,2015-10-28 16:35:00,4.71675e-05,2.3129,1.482644,1.57158,1.66056,1.48262,1.98674,1.630896,1.98676,1.3047,1.245404,1.393696,1.77916,1.630896,1.690216,1.54196,1.57158,2.13502,1.95708,1.660556,2.07568,1.601256,2.16466,1.42332,1.452976,2.04604,2.3129,0.0268896,0.0252598,0.030149,0.0285192,0.035038,0.02688968,0.0309638,0.0325934,0.0211858,0.0317786,0.02200048,0.0309638,0.024445,0.0211858,0.0228156,0.02526,0.0228156,0.033408,0.02526,0.01874128,0.0317788,0.0268894,0.0309638,0.0334082,0.028519,0.035038,0.0032558,0.00550982,0.00550992,0.00500892,0.00626116,0.00450806,0.00525942,0.00325582,0.00450804,0.00450804,0.00651162,0.00475848,0.00550982,0.0047585,0.006762,0.00550982,0.00500894,0.00751344,0.00475846,0.00676206,0.00300538,0.00400712,0.00375668,0.00450804,0.0047585,0.00751344,0.0,0.000150934,3.7734e-05,0.0,0.0,7.5468e-05,7.5466e-05,0.0001132,0.000150934,3.7734e-05,0.0,3.7734e-05,0.0,3.7734e-05,3.7734e-05,3.7734e-05,0.0,3.7734e-05,3.7734e-05,0.0,3.7734e-05,0.0,7.5466e-05,7.5468e-05,3.7734e-05,0.000150934,81,2015-10-28 15:12:00,-20,-33.0,430,133,258,1432.663573,25,7.6,339,465,134,0,0,310.8,4.45e-33,-3.021521127,28,2,0,430
42,2015-10-28 16:10:00,2015-10-28 16:40:00,0.0,1.482644,1.57158,1.66056,1.48262,1.98674,1.630896,1.98676,1.3047,1.245404,1.393696,1.77916,1.630896,1.690216,1.54196,1.57158,2.13502,1.95708,1.660556,2.07568,1.601256,2.16466,1.42332,1.452976,2.04604,1.453,2.16466,0.0252598,0.030149,0.0285192,0.035038,0.02688968,0.0309638,0.0325934,0.0211858,0.0317786,0.02200048,0.0309638,0.024445,0.0211858,0.0228156,0.02526,0.0228156,0.033408,0.02526,0.01874128,0.0317788,0.0268894,0.0309638,0.0334082,0.028519,0.03014888,0.035038,0.00550982,0.00550992,0.00500892,0.00626116,0.00450806,0.00525942,0.00325582,0.00450804,0.00450804,0.00651162,0.00475848,0.00550982,0.0047585,0.006762,0.00550982,0.00500894,0.00751344,0.00475846,0.00676206,0.00300538,0.00400712,0.00375668,0.00450804,0.0047585,0.00400716,0.00751344,0.000150934,3.7734e-05,0.0,0.0,7.5468e-05,7.5466e-05,0.0001132,0.000150934,3.7734e-05,0.0,3.7734e-05,0.0,3.7734e-05,3.7734e-05,3.7734e-05,0.0,3.7734e-05,3.7734e-05,0.0,3.7734e-05,0.0,7.5466e-05,7.5468e-05,3.7734e-05,0.0,0.000150934,81,2015-10-28 15:12:00,-20,-33.0,430,133,258,1432.663573,25,7.6,339,465,134,0,0,310.8,4.45e-33,-3.021521127,28,2,0,430
42,2015-10-28 16:15:00,2015-10-28 16:45:00,3.7734e-05,1.57158,1.66056,1.48262,1.98674,1.630896,1.98676,1.3047,1.245404,1.393696,1.77916,1.630896,1.690216,1.54196,1.57158,2.13502,1.95708,1.660556,2.07568,1.601256,2.16466,1.42332,1.452976,2.04604,1.453,1.66058,2.16466,0.030149,0.0285192,0.035038,0.02688968,0.0309638,0.0325934,0.0211858,0.0317786,0.02200048,0.0309638,0.024445,0.0211858,0.0228156,0.02526,0.0228156,0.033408,0.02526,0.01874128,0.0317788,0.0268894,0.0309638,0.0334082,0.028519,0.03014888,0.0244452,0.035038,0.00550992,0.00500892,0.00626116,0.00450806,0.00525942,0.00325582,0.00450804,0.00450804,0.00651162,0.00475848,0.00550982,0.0047585,0.006762,0.00550982,0.00500894,0.00751344,0.00475846,0.00676206,0.00300538,0.00400712,0.00375668,0.00450804,0.0047585,0.00400716,0.00300538,0.00751344,3.7734e-05,0.0,0.0,7.5468e-05,7.5466e-05,0.0001132,0.000150934,3.7734e-05,0.0,3.7734e-05,0.0,3.7734e-05,3.7734e-05,3.7734e-05,0.0,3.7734e-05,3.7734e-05,0.0,3.7734e-05,0.0,7.5466e-05,7.5468e-05,3.7734e-05,0.0,7.5468e-05,0.000150934,81,2015-10-28 15:12:00,-20,-33.0,430,133,258,1432.663573,25,7.6,339,465,134,0,0,310.8,4.45e-33,-3.021521127,28,2,0,430
42,2015-10-28 16:20:00,2015-10-28 16:50:00,7.5468e-05,1.66056,1.48262,1.98674,1.630896,1.98676,1.3047,1.245404,1.393696,1.77916,1.630896,1.690216,1.54196,1.57158,2.13502,1.95708,1.660556,2.07568,1.601256,2.16466,1.42332,1.452976,2.04604,1.453,1.66058,1.541936,2.16466,0.0285192,0.035038,0.02688968,0.0309638,0.0325934,0.0211858,0.0317786,0.02200048,0.0309638,0.024445,0.0211858,0.0228156,0.02526,0.0228156,0.033408,0.02526,0.01874128,0.0317788,0.0268894,0.0309638,0.0334082,0.028519,0.03014888,0.0244452,0.02525988,0.035038,0.00500892,0.00626116,0.00450806,0.00525942,0.00325582,0.00450804,0.00450804,0.00651162,0.00475848,0.00550982,0.0047585,0.006762,0.00550982,0.00500894,0.00751344,0.00475846,0.00676206,0.00300538,0.00400712,0.00375668,0.00450804,0.0047585,0.00400716,0.00300538,0.0065116,0.00751344,0.0,0.0,7.5468e-05,7.5466e-05,0.0001132,0.000150934,3.7734e-05,0.0,3.7734e-05,0.0,3.7734e-05,3.7734e-05,3.7734e-05,0.0,3.7734e-05,3.7734e-05,0.0,3.7734e-05,0.0,7.5466e-05,7.5468e-05,3.7734e-05,0.0,7.5468e-05,7.5468e-05,0.000150934,81,2015-10-28 15:12:00,-20,-33.0,430,133,258,1432.663573,25,7.6,339,465,134,0,0,310.8,4.45e-33,-3.021521127,28,2,0,430
42,2015-10-28 16:25:00,2015-10-28 16:55:00,0.0,1.48262,1.98674,1.630896,1.98676,1.3047,1.245404,1.393696,1.77916,1.630896,1.690216,1.54196,1.57158,2.13502,1.95708,1.660556,2.07568,1.601256,2.16466,1.42332,1.452976,2.04604,1.453,1.66058,1.541936,1.92744,2.16466,0.035038,0.02688968,0.0309638,0.0325934,0.0211858,0.0317786,0.02200048,0.0309638,0.024445,0.0211858,0.0228156,0.02526,0.0228156,0.033408,0.02526,0.01874128,0.0317788,0.0268894,0.0309638,0.0334082,0.028519,0.03014888,0.0244452,0.02525988,0.02281544,0.035038,0.00626116,0.00450806,0.00525942,0.00325582,0.00450804,0.00450804,0.00651162,0.00475848,0.00550982,0.0047585,0.006762,0.00550982,0.00500894,0.00751344,0.00475846,0.00676206,0.00300538,0.00400712,0.00375668,0.00450804,0.0047585,0.00400716,0.00300538,0.0065116,0.00751336,0.00751344,0.0,7.5468e-05,7.5466e-05,0.0001132,0.000150934,3.7734e-05,0.0,3.7734e-05,0.0,3.7734e-05,3.7734e-05,3.7734e-05,0.0,3.7734e-05,3.7734e-05,0.0,3.7734e-05,0.0,7.5466e-05,7.5468e-05,3.7734e-05,0.0,7.5468e-05,7.5468e-05,7.5468e-05,0.000150934,81,2015-10-28 15:12:00,-20,-33.0,430,133,258,1432.663573,25,7.6,339,465,134,0,0,310.8,4.45e-33,-3.021521127,28,2,0,430
42,2015-10-28 16:30:00,2015-10-28 17:00:00,3.7734e-05,1.98674,1.630896,1.98676,1.3047,1.245404,1.393696,1.77916,1.630896,1.690216,1.54196,1.57158,2.13502,1.95708,1.660556,2.07568,1.601256,2.16466,1.42332,1.452976,2.04604,1.453,1.66058,1.541936,1.92744,1.57158,2.16466,0.02688968,0.0309638,0.0325934,0.0211858,0.0317786,0.02200048,0.0309638,0.024445,0.0211858,0.0228156,0.02526,0.0228156,0.033408,0.02526,0.01874128,0.0317788,0.0268894,0.0309638,0.0334082,0.028519,0.03014888,0.0244452,0.02525988,0.02281544,0.0382974,0.0382974,0.00450806,0.00525942,0.00325582,0.00450804,0.00450804,0.00651162,0.00475848,0.00550982,0.0047585,0.006762,0.00550982,0.00500894,0.00751344,0.00475846,0.00676206,0.00300538,0.00400712,0.00375668,0.00450804,0.0047585,0.00400716,0.00300538,0.0065116,0.00751336,0.00701246,0.00751344,7.5468e-05,7.5466e-05,0.0001132,0.000150934,3.7734e-05,0.0,3.7734e-05,0.0,3.7734e-05,3.7734e-05,3.7734e-05,0.0,3.7734e-05,3.7734e-05,0.0,3.7734e-05,0.0,7.5466e-05,7.5468e-05,3.7734e-05,0.0,7.5468e-05,7.5468e-05,7.5468e-05,7.5468e-05,0.000150934,81,2015-10-28 15:12:00,-20,-33.0,430,133,258,1432.663573,25,7.6,339,465,134,0,0,310.8,4.45e-33,-3.021521127,28,2,0,430
42,2015-10-28 16:35:00,2015-10-28 17:05:00,7.5466e-05,1.630896,1.98676,1.3047,1.245404,1.393696,1.77916,1.630896,1.690216,1.54196,1.57158,2.13502,1.95708,1.660556,2.07568,1.601256,2.16466,1.42332,1.452976,2.04604,1.453,1.66058,1.541936,1.92744,1.57158,1.81625,2.16466,0.0309638,0.0325934,0.0211858,0.0317786,0.02200048,0.0309638,0.024445,0.0211858,0.0228156,0.02526,0.0228156,0.033408,0.02526,0.01874128,0.0317788,0.0268894,0.0309638,0.0334082,0.028519,0.03014888,0.0244452,0.02525988,0.02281544,0.0382974,0.022408,0.0382974,0.00525942,0.00325582,0.00450804,0.00450804,0.00651162,0.00475848,0.00550982,0.0047585,0.006762,0.00550982,0.00500894,0.00751344,0.00475846,0.00676206,0.00300538,0.00400712,0.00375668,0.00450804,0.0047585,0.00400716,0.00300538,0.0065116,0.00751336,0.00701246,0.005322,0.00751344,7.5466e-05,0.0001132,0.000150934,3.7734e-05,0.0,3.7734e-05,0.0,3.7734e-05,3.7734e-05,3.7734e-05,0.0,3.7734e-05,3.7734e-05,0.0,3.7734e-05,0.0,7.5466e-05,7.5468e-05,3.7734e-05,0.0,7.5468e-05,7.5468e-05,7.5468e-05,7.5468e-05,4.71675e-05,0.000150934,81,2015-10-28 15:12:00,-20,-33.0,430,133,258,1432.663573,25,7.6,339,465,134,0,0,310.8,4.45e-33,-3.021521127,28,2,0,430
42,2015-10-28 16:40:00,2015-10-28 17:10:00,0.0,1.98676,1.3047,1.245404,1.393696,1.77916,1.630896,1.690216,1.54196,1.57158,2.13502,1.95708,1.660556,2.07568,1.601256,2.16466,1.42332,1.452976,2.04604,1.453,1.66058,1.541936,1.92744,1.57158,1.81625,1.71986,2.16466,0.0325934,0.0211858,0.0317786,0.02200048,0.0309638,0.024445,0.0211858,0.0228156,0.02526,0.0228156,0.033408,0.02526,0.01874128,0.0317788,0.0268894,0.0309638,0.0334082,0.028519,0.03014888,0.0244452,0.02525988,0.02281544,0.0382974,0.022408,0.02200048,0.0382974,0.00325582,0.00450804,0.00450804,0.00651162,0.00475848,0.00550982,0.0047585,0.006762,0.00550982,0.00500894,0.00751344,0.00475846,0.00676206,0.00300538,0.00400712,0.00375668,0.00450804,0.0047585,0.00400716,0.00300538,0.0065116,0.00751336,0.00701246,0.005322,0.00450804,0.00751344,0.0001132,0.000150934,3.7734e-05,0.0,3.7734e-05,0.0,3.7734e-05,3.7734e-05,3.7734e-05,0.0,3.7734e-05,3.7734e-05,0.0,3.7734e-05,0.0,7.5466e-05,7.5468e-05,3.7734e-05,0.0,7.5468e-05,7.5468e-05,7.5468e-05,7.5468e-05,4.71675e-05,0.0,0.000150934,81,2015-10-28 15:12:00,-20,-33.0,430,133,258,1432.663573,25,7.6,339,465,134,0,0,310.8,4.45e-33,-3.021521127,28,2,0,430
42,2015-10-28 16:45:00,2015-10-28 17:15:00,3.7734e-05,1.3047,1.245404,1.393696,1.77916,1.630896,1.690216,1.54196,1.57158,2.13502,1.95708,1.660556,2.07568,1.601256,2.16466,1.42332,1.452976,2.04604,1.453,1.66058,1.541936,1.92744,1.57158,1.81625,1.71986,1.89778,2.16466,0.0211858,0.0317786,0.02200048,0.0309638,0.024445,0.0211858,0.0228156,0.02526,0.0228156,0.033408,0.02526,0.01874128,0.0317788,0.0268894,0.0309638,0.0334082,0.028519,0.03014888,0.0244452,0.02525988,0.02281544,0.0382974,0.022408,0.02200048,0.0334084,0.0382974,0.00450804,0.00450804,0.00651162,0.00475848,0.00550982,0.0047585,0.006762,0.00550982,0.00500894,0.00751344,0.00475846,0.00676206,0.00300538,0.00400712,0.00375668,0.00450804,0.0047585,0.00400716,0.00300538,0.0065116,0.00751336,0.00701246,0.005322,0.00450804,0.00601072,0.00751344,0.000150934,3.7734e-05,0.0,3.7734e-05,0.0,3.7734e-05,3.7734e-05,3.7734e-05,0.0,3.7734e-05,3.7734e-05,0.0,3.7734e-05,0.0,7.5466e-05,7.5468e-05,3.7734e-05,0.0,7.5468e-05,7.5468e-05,7.5468e-05,7.5468e-05,4.71675e-05,0.0,3.7734e-05,0.000150934,81,2015-10-28 15:12:00,-20,-33.0,430,133,258,1432.663573,25,7.6,339,465,134,0,0,310.8,4.45e-33,-3.021521127,28,2,0,430
